window_id,frequency,field,row_count,unique_account_count,duplicate_rate,missing_rate,invalid_rate,outside_reference_rate,new_category_rate,unknown_category_rate,jsd
2017Q4,quarterly,home_ownership_n,8913,8913,0.0,0.0,0.0,0.0,0.0,0.0,0.0004508813486868374
2017Q4,quarterly,term,8913,8913,0.0,0.0,0.0,0.0,0.0,0.0,0.0010844140468040733
2017Q4,quarterly,int_rate,8913,8913,0.0,0.0,0.0,0.0,0.0,0.0,0.04168975576523706
2017Q4,quarterly,installment,8913,8913,0.0,0.0,0.0,0.0,0.0,0.0,0.003504677538295494
2016Y,annual,loan_amnt,83664,83664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Y,annual,fico_n,83664,83664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Y,annual,dti_n,83664,83664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Y,annual,purpose,83664,83664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Y,annual,home_ownership_n,83664,83664,0.0,0.0,0.0,0.00015538343851596864,0.00015538343851596864,0.00015538343851596864,0.0
2016Y,annual,term,83664,83664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Y,annual,int_rate,83664,83664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Y,annual,installment,83664,83664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017Y,annual,loan_amnt,44221,44221,0.0,0.0,0.0,0.0,0.0,0.0,0.002582197246896939
2017Y,annual,fico_n,44221,44221,0.0,0.0,0.0,0.0,0.0,0.0,0.0031716718173741207
2017Y,annual,dti_n,44221,44221,0.0,0.0,0.0,0.0,0.0,0.0,0.0005885201952353959
2017Y,annual,purpose,44221,44221,0.0,0.0,0.0,0.0,0.0,0.0,0.0011010697746079534
2017Y,annual,home_ownership_n,44221,44221,0.0,0.0,0.0,0.0013115940390312295,0.0013115940390312295,0.0013115940390312295,0.0005223545941774486
2017Y,annual,term,44221,44221,0.0,0.0,0.0,0.0,0.0,0.0,0.00031638498993467705
2017Y,annual,int_rate,44221,44221,0.0,0.0,0.0,0.0,0.0,0.0,0.012164874868258508
2017Y,annual,installment,44221,44221,0.0,0.0,0.0,0.0,0.0,0.0,0.0021881827377716627
